Date,Price,Price,Dividend,Dividend,Earnings,Earnings,Cpi,CAPE
1908-01-01,6.85,242.19340781264708,0.4367,15.440271706829632,0.6533,23.098533331971144,8.658259504,11.902968628266972
1908-02-01,6.6,235.94759665971975,0.4333,15.49031721706918,0.6467,23.119289509066785,8.563094215,11.55484629514479
1908-03-01,6.87,245.59999834125378,0.43,15.37234341873932,0.64,22.87976694882131,8.563094215,11.984662664464292
1908-04-01,7.24,255.98252154212628,0.4267,15.086704688125039,0.6333,22.391399294561957,8.658259504,12.448889158370363
1908-05-01,7.63,269.7716352716055,0.4233,14.966491901765478,0.6267,22.158045062216928,8.658259504,13.078451355438341
1908-06-01,7.64,270.12520229031,0.42,14.849814785592962,0.62,21.921155159684847,8.658259504,13.051684129229988
1908-07-01,7.92,276.98070838957386,0.4167,14.572962270951447,0.6133,21.4485187443593,8.753424793,13.3454871048344
1908-08-01,8.26,288.87129435579294,0.4133,14.454056411289255,0.6067,21.217701487367993,8.753424793,13.88423289520861
1908-09-01,8.17,285.72378630591146,0.41,14.338647782793599,0.6,20.983386999210143,8.753424793,13.701442268825113
1908-10-01,8.27,286.11310662211076,0.4067,14.070399088659304,0.5933,20.526107153433898,8.848509091,13.690810359178709
1908-11-01,8.83,302.2366099379392,0.4033,13.804306318003494,0.5867,20.081791511957974,8.94367438,14.435014091256262
1908-12-01,9.03,305.8281180139383,0.4,13.547203455766926,0.58,19.64344501086204,9.038839669,14.582482908962438
1909-01-01,9.06,310.1091377166171,0.4033,13.804306318003494,0.595,20.365887079623306,8.94367438,14.76441845644136
1909-02-01,8.8,298.0384760268724,0.4067,13.774119113651022,0.61,20.659485270044563,9.038839669,14.167157516701366
1909-03-01,8.92,302.10263706360246,0.41,13.8858835421611,0.625,21.167505399635825,9.038839669,14.33605838058622
1909-04-01,9.32,309.1429956802229,0.4133,13.709098724746365,0.64,21.22870356602389,9.229089256,14.645198603086122
1909-05-01,9.63,316.16552409337936,0.4167,13.680807257498564,0.655,21.504508648095893,9.324254545,14.953509786582782
1909-06-01,9.8,318.4962081053689,0.42,13.649837490230096,0.67,21.7747407582242,9.419419835,15.040444676080996
1909-07-01,9.94,323.04615393544555,0.4233,13.75708621336762,0.685,22.26223495430385,9.419419835,15.231503240497684
1909-08-01,10.18,327.536924562177,0.4267,13.728880718141545,0.7,22.522185382467967,9.514585124,15.417580706254759
1909-09-01,10.19,324.61462391027646,0.43,13.698163717509216,0.715,22.777179204695553,9.609669421,15.25444643682118
1909-10-01,10.23,319.5596249999999,0.4333,13.535208749999997,0.73,22.803374999999992,9.8,14.988845296121768
1909-11-01,10.18,314.9394536607017,0.4367,13.510221946328922,0.745,23.048123082241922,9.895165289,14.74563117682459
1909-12-01,10.3,315.61650788893274,0.44,13.482646938944699,0.76,23.288208349086297,9.990330579,14.750638489265036
1910-01-01,10.08,311.8457458644276,0.4425,13.68965699851282,0.7575,23.434836556776183,9.895165289,14.547885040564148
1910-02-01,9.72,300.7083977978409,0.445,13.766999693419674,0.755,23.357493861869333,9.895165289,14.002037903032702
1910-03-01,9.96,302.3207211878228,0.4475,13.583185013207904,0.7525,22.8409982624334,10.08541488,14.050006965077824
1910-04-01,9.72,292.27796945878765,0.45,13.531387474943873,0.75,22.55231245823979,10.18058017,13.559883620820079
1910-05-01,9.56,292.9411471279803,0.4525,13.865676681528356,0.7475,22.905178606502645,9.990330579,13.568792287251453
1910-06-01,9.1,281.5274094609416,0.455,14.076370473047081,0.745,23.048123082241922,9.895165289,13.019657302315943
1910-07-01,8.64,267.2963535980808,0.4575,14.153713167953933,0.7425,22.970780387335072,9.895165289,12.34258125998522
1910-08-01,8.85,276.4518749999999,0.46,14.369249999999997,0.74,23.115749999999995,9.8,12.745055150886254
1910-09-01,8.91,281.0553817993819,0.4625,14.589013926174427,0.7375,23.26356274714301,9.704834711,12.937161101070847
1910-10-01,9.32,302.8963938308202,0.465,15.112320078469034,0.735,23.887215607902668,9.419419835,13.918866656445815
1910-11-01,9.31,308.81129718700373,0.4675,15.506904557994014,0.7325,24.29691462830078,9.229089256,14.164523175780351
1910-12-01,9.05,300.1871363633066,0.47,15.589829181298793,0.73,24.213990004995996,9.229089256,13.74147841778155
1911-01-01,9.27,307.48450321412724,0.47,15.589829181298793,0.7183,23.825902767929623,9.229089256,14.049215181401202
1911-02-01,9.43,322.77363892579456,0.47,16.08733937382009,0.7067,24.189197309529057,8.94367438,14.721488469928302
1911-03-01,9.32,315.6498405193694,0.47,15.917964060526137,0.695,23.538266004395034,9.038839669,14.370623221979534
1911-04-01,9.28,324.54305225445023,0.47,16.436986482714612,0.6833,23.89658056093382,8.753424793,14.752935420329353
1911-05-01,9.48,331.5375145875203,0.47,16.436986482714612,0.6717,23.490901745615755,8.753424793,15.047660591685043
1911-06-01,9.67,338.1822538039368,0.47,16.436986482714612,0.66,23.08172569913116,8.753424793,15.328355684719284
1911-07-01,9.63,333.16435511135757,0.47,16.2603579337838,0.6483,22.428914996749022,8.848509091,15.08311057870027
1911-08-01,9.17,307.33387901590686,0.47,15.752118117500132,0.6367,21.339092777473056,9.134004959,13.899790665654447
1911-09-01,8.67,287.5825936209799,0.47,15.589829181298793,0.625,20.731155826195206,9.229089256,12.997953983252437
