Date,Open,High,Low,Close,Volume
2000-01-03,8.067112184108648,8.067112184108648,7.947599411010742,7.947599411010742,11500
2000-01-04,7.828085336159533,7.828085336159533,7.589059829711914,7.589059829711914,8300
2000-01-05,7.648814551158301,7.7384490966796875,7.648814551158301,7.7384490966796875,6500
2000-01-06,7.55918107368052,7.648815631866455,7.55918107368052,7.648815631866455,3600
2000-01-07,7.678694576483506,7.76832914352417,7.678694576483506,7.76832914352417,8000
2000-01-10,8.007352311371871,8.067108671904498,7.917717770572932,8.037230491638184,11100
2000-01-11,8.007354736328125,8.007354736328125,8.007354736328125,8.007354736328125,3900
2000-01-12,7.9475990919105906,7.9475990919105906,7.857964515686035,7.857964515686035,4100
2000-01-13,7.857964515686035,7.857964515686035,7.857964515686035,7.857964515686035,100
2000-01-14,7.917720168384153,8.007354736328125,7.917720168384153,8.007354736328125,1500
2000-01-18,7.887843024461789,7.947599411010742,7.79820844463836,7.947599411010742,7400
2000-01-19,8.00735179759838,8.067108154296875,8.00735179759838,8.067108154296875,3300
2000-01-20,7.977473619249132,8.067108154296875,7.977473619249132,8.067108154296875,6400
2000-01-21,8.037230491638184,8.037230491638184,8.037230491638184,8.037230491638184,900
2000-01-24,8.037233936652708,8.067112129725768,7.977477550506592,7.977477550506592,16600
2000-01-25,7.917720088591943,7.917720088591943,7.76832914352417,7.76832914352417,8300
2000-01-26,7.947597650381235,8.156744956970215,7.947597650381235,8.156744956970215,4600
2000-01-27,8.216501330281352,8.276257703592488,8.156744956970215,8.156744956970215,2900
2000-01-28,8.126867493586753,8.126867493586753,7.887841979069496,8.007354736328125,1900
2000-01-31,7.917721164360475,7.977477550506592,7.887842971287417,7.977477550506592,2500
2000-02-01,8.007354736328125,8.007354736328125,8.007354736328125,8.007354736328125,1900
2000-02-02,8.067108778644808,8.306134223937988,8.067108778644808,8.306134223937988,700
2000-02-03,8.395768849746041,8.395768849746041,8.246377944946289,8.246377944946289,15700
2000-02-04,8.276257894443393,8.634796142578125,8.276257894443393,8.634796142578125,47900
2000-02-07,8.604916747187225,8.604916747187225,8.455525831437447,8.485404014587402,5100
2000-02-08,8.485404014587402,8.515282197737358,8.425647648287491,8.485404014587402,8700
2000-02-09,8.604918051264427,8.66467442662043,8.575039863586426,8.575039863586426,4400
2000-02-10,8.425647735595703,8.425647735595703,8.425647735595703,8.425647735595703,300
2000-02-11,8.545162940788948,8.545162940788948,8.395771980285645,8.395771980285645,1700
2000-02-14,8.485402622829477,8.485402622829477,8.365889909831878,8.455524444580078,8500
2000-02-15,8.455529519728014,8.545164108276367,8.455529519728014,8.545164108276367,600
2000-02-16,8.545162003615808,8.664674758911133,8.545162003615808,8.664674758911133,8300
2000-02-17,8.7244291305542,8.784185494462104,8.7244291305542,8.7244291305542,3000
2000-02-18,8.724430608585529,8.724430608585529,8.694552421569824,8.694552421569824,2500
2000-02-22,8.515280801078877,8.515280801078877,8.455524444580078,8.455524444580078,10800
2000-02-23,8.455527935709272,8.455527935709272,8.365893363952637,8.365893363952637,4200
2000-02-24,8.306136982781547,8.425649745123728,8.306136982781547,8.365893363952637,32500
2000-02-25,8.455525127246226,8.455525127246226,8.306134223937988,8.306134223937988,6000
2000-02-28,8.27625604327634,8.365890585261283,8.27625604327634,8.306134223937988,12700
2000-02-29,8.306134223937988,8.306134223937988,8.306134223937988,8.306134223937988,600
2000-03-01,8.246380601610456,8.365893363952637,8.126867839268275,8.365893363952637,26000
2000-03-02,8.42565132354523,8.545164108276367,8.42565132354523,8.545164108276367,15900
2000-03-03,8.664676893007506,8.664676893007506,8.545164108276367,8.545164108276367,12200
2000-03-06,8.485402622829477,8.575037157577675,8.39576808808128,8.455524444580078,52300
2000-03-07,8.664674858252207,8.664674858252207,8.515283912420273,8.604918479919434,23500
2000-03-08,8.306135001757466,8.425647735595703,8.306135001757466,8.425647735595703,11600
2000-03-09,8.276256561279297,8.276256561279297,8.276256561279297,8.276256561279297,3100
2000-03-10,8.126865139968103,8.39576876592293,8.126865139968103,8.306134223937988,14800
2000-03-13,8.18662166595459,8.246378028479805,8.126865303429373,8.18662166595459,9900
2000-03-14,8.36589066878609,8.36589066878609,8.246377944946289,8.246377944946289,6900
2000-03-15,8.246380601610456,8.365893363952637,8.246380601610456,8.365893363952637,10700
2000-03-16,8.365891368676584,8.425647735595703,8.246378634838347,8.425647735595703,16600
2000-03-17,8.515280723571777,8.515280723571777,8.515280723571777,8.515280723571777,3300
2000-03-20,8.545164108276367,8.545164108276367,8.545164108276367,8.545164108276367,16000
2000-03-21,8.485405723253885,8.604918479919434,8.485405723253885,8.604918479919434,8400
2000-03-22,8.604920579304874,8.784189758040393,8.604920579304874,8.754311561584473,12000
2000-03-23,8.903701462243733,9.08297061920166,8.784188690938446,9.08297061920166,14000
2000-03-24,9.112847328186035,9.112847328186035,9.023212764302238,9.112847328186035,2400
2000-03-27,9.082967323831992,9.082967323831992,9.053089141845703,9.053089141845703,12900
2000-03-28,9.082967323831992,9.082967323831992,9.053089141845703,9.053089141845703,1400
2000-03-29,9.11284532095935,9.11284532095935,8.843941688537598,8.843941688537598,20800
2000-03-30,8.814065703030291,8.814065703030291,8.664674758911133,8.664674758911133,12500
2000-03-31,8.694553174810894,8.814065933227539,8.694553174810894,8.814065933227539,12200
2000-04-03,8.724431364415056,8.843944122831699,8.724431364415056,8.814065933227539,4000
2000-04-04,8.604918888636998,8.604918888636998,8.365893363952637,8.365893363952637,25000
2000-04-05,8.485405723253885,8.604918479919434,8.485405723253885,8.604918479919434,21300
2000-04-06,8.604916319555166,8.784185409545898,8.604916319555166,8.784185409545898,14000
2000-04-07,8.694552421569824,8.694552421569824,8.694552421569824,8.694552421569824,600
2000-04-10,8.7244291305542,8.7244291305542,8.694550948600247,8.7244291305542,7100
2000-04-11,8.664674329922686,8.664674329922686,8.604917955233564,8.634796142578125,12200
2000-04-12,8.604918479919434,8.604918479919434,8.604918479919434,8.604918479919434,10000
2000-04-13,8.485404014587402,8.485404014587402,8.485404014587402,8.485404014587402,900
2000-04-14,8.39576902109034,8.425647202660056,8.096987205393175,8.12686538696289,16600
2000-04-17,7.798204549153645,8.067108154296875,7.798204549153645,8.067108154296875,115500
2000-04-18,8.126865139968103,8.365890585261283,8.126865139968103,8.306134223937988,3600
2000-04-19,8.485404014587402,8.485404014587402,8.485404014587402,8.485404014587402,300
2000-04-20,8.485404014587402,8.485404014587402,8.485404014587402,8.485404014587402,0
2000-04-24,8.395767430392178,8.395767430392178,8.126863847212357,8.216498374938965,8200
2000-04-25,8.336015596084323,8.395771980285645,8.246381019782342,8.395771980285645,5500
2000-04-26,8.45552701851076,8.634796142578125,8.45552701851076,8.634796142578125,5600
2000-04-27,8.4854077159108,8.575042304459153,8.4854077159108,8.545164108276367,11800
2000-04-28,8.604917955233564,8.634796142578125,8.604917955233564,8.634796142578125,2800
2000-05-01,8.66467423455412,8.694552421569824,8.66467423455412,8.694552421569824,1000
2000-05-02,8.724429479787046,8.724429479787046,8.485404014587402,8.485404014587402,16500
2000-05-03,8.57504113288961,8.57504113288961,8.395771980285645,8.395771980285645,16200
2000-05-04,8.395769465137535,8.485404014587402,8.395769465137535,8.485404014587402,2300
2000-05-05,8.545161580544443,8.724430704611809,8.545161580544443,8.634796142578125,12500
2000-05-08,8.664674858252207,8.664674858252207,8.604918479919434,8.604918479919434,10500
2000-05-09,8.515280723571777,8.515280723571777,8.515280723571777,8.515280723571777,10400
2000-05-10,8.485407634447979,8.485407634447979,8.306138459072319,8.336016654968262,15900
2000-05-11,8.36589128198758,8.485404014587402,8.36589128198758,8.485404014587402,2000
2000-05-12,8.425647735595703,8.425647735595703,8.425647735595703,8.425647735595703,600
2000-05-15,8.545160380887314,8.604916747187225,8.485404014587402,8.485404014587402,13600
2000-05-16,8.63479458469234,8.784185494462104,8.63479458469234,8.7244291305542,16500
2000-05-17,8.754309554019216,8.843944122831699,8.664674985206732,8.814065933227539,4500
2000-05-18,8.814065933227539,8.814065933227539,8.814065933227539,8.814065933227539,0
2000-05-19,8.784186982616935,8.81406516963264,8.694552421569824,8.694552421569824,6900
2000-05-22,8.664674758911133,8.664674758911133,8.664674758911133,8.664674758911133,1800
2000-05-23,8.545160380887314,8.545160380887314,8.485404014587402,8.485404014587402,1200
2000-05-24,8.545160380887314,8.545160380887314,8.485404014587402,8.485404014587402,1400
2000-05-25,8.66467423455412,8.754308795601231,8.66467423455412,8.694552421569824,20100
2000-05-26,8.485402622829477,8.485402622829477,8.455524444580078,8.455524444580078,1700
2000-05-30,8.455526925444193,8.694552421569824,8.455526925444193,8.694552421569824,10300
2000-05-31,8.664674758911133,8.664674758911133,8.664674758911133,8.664674758911133,700
2000-06-01,8.903698401307581,8.933576583862305,8.784185671088688,8.933576583862305,19000
2000-06-02,8.993332104249435,9.202479362487793,8.993332104249435,9.202479362487793,2700
2000-06-05,9.202483390506945,9.202483390506945,9.023214233549018,9.08297061920166,9500
2000-06-06,9.023213386535645,9.023213386535645,8.993335196514003,9.023213386535645,6700
2000-06-07,8.963457847896375,9.08297061920166,8.87382326941741,9.08297061920166,59700
2000-06-08,9.023214233549018,9.142727004854303,9.023214233549018,9.08297061920166,53200
2000-06-09,9.082967323831992,9.172601869790862,9.053089141845703,9.053089141845703,12700
2000-06-12,9.172601182739456,9.23235754223613,9.172601182739456,9.202479362487793,21500
2000-06-13,9.26223987935057,9.321996265668961,9.20248349303218,9.292118072509766,10400
2000-06-14,9.351872257629779,9.47138500213623,9.351872257629779,9.47138500213623,1100
2000-06-15,9.411625349068943,9.441503524780273,9.381747173357613,9.441503524780273,14800
2000-06-16,9.441506816009618,9.47138500213623,9.441506816009618,9.47138500213623,6100
2000-06-19,9.501259876202933,9.501259876202933,9.411625349068943,9.441503524780273,4600
2000-06-20,9.561018943786621,9.620775312185287,9.501262575387955,9.561018943786621,15400
2000-06-21,9.590898612449909,9.590898612449909,9.41162947950692,9.531142234802246,10700
2000-06-22,9.441503524780273,9.501259876202933,9.381747173357613,9.441503524780273,7700
2000-06-23,9.381749238723364,9.381749238723364,9.321992874145508,9.321992874145508,31800
2000-06-26,9.3518705368042,9.3518705368042,9.3518705368042,9.3518705368042,1000
2000-06-27,9.262238073503315,9.292116260837197,9.17260351150167,9.232359886169434,47000
2000-06-28,9.292115285992622,9.561018943786621,9.292115285992622,9.561018943786621,2200
2000-06-29,9.441505078690502,9.441505078690502,9.3518705368042,9.3518705368042,1800
2000-06-30,9.41162947950692,9.531142234802246,9.41162947950692,9.531142234802246,2600
2000-07-03,9.411625349068943,9.501259876202933,9.411625349068943,9.441503524780273,6600
2000-07-05,9.561019560516069,9.561019560516069,9.47138500213623,9.47138500213623,21700
2000-07-06,9.441506816009618,9.531141374389456,9.381750443756392,9.47138500213623,15400
2000-07-07,9.53113645036644,9.590892791748047,9.53113645036644,9.590892791748047,5400
2000-07-10,9.650653406699991,9.650653406699991,9.590897038856648,9.62077522277832,34800
2000-07-11,9.561018854934977,9.650653406699991,9.501262487091633,9.62077522277832,30400
2000-07-12,9.68053425747924,9.800047026090095,9.68053425747924,9.740290641784668,44400
2000-07-13,9.800041129372337,9.919553826072,9.800041129372337,9.859797477722168,29500
