Date,Open,High,Low,Close,Volume
2000-01-03,11.452100476783341,11.452100476783341,11.030728532809702,11.12885570526123,425800
2000-01-04,10.967232301273448,11.013410121489336,10.724798745140035,10.794065475463867,354400
2000-01-05,10.840244754017101,10.840244754017101,10.609355621876162,10.661306381225586,249200
2000-01-06,10.730572852722245,10.863333395768029,10.713255463626705,10.782522201538086,271600
2000-01-07,10.897964415130927,11.290475845336914,10.897964415130927,11.290475845336914,140000
2000-01-10,11.278937315279265,11.302026235064892,11.140403796565497,11.232759475708008,83800
2000-01-11,11.267393914438873,11.313571758350509,11.11731592172606,11.169266700744629,59200
2000-01-12,11.198123864473276,11.198123864473276,11.05959037336639,11.105768203735352,106200
2000-01-13,11.163491249084473,11.198124624210898,11.065364057510756,11.163491249084473,141200
2000-01-14,11.175031272209882,11.203893111311437,11.134626388549805,11.134626388549805,205200
2000-01-18,11.082676160571722,11.128853977907438,10.955687162898505,11.071131706237793,107600
2000-01-19,11.065362548205188,11.180807116213403,11.04804515838623,11.04804515838623,227600
2000-01-20,11.10576464766163,11.10576464766163,10.840242208060571,10.897964477539062,322800
2000-01-21,10.909507360289744,10.909507360289744,10.672846794128418,10.672846794128418,340400
2000-01-24,10.747889383723226,10.759433840633779,10.274566650390625,10.274566650390625,10200
2000-01-25,10.309194732243796,10.366916987183572,10.205294673352203,10.338056564331055,126000
2000-01-26,10.239930573693929,10.418870313139271,10.239930573693929,10.413097381591797,76200
2000-01-27,10.49390986379458,10.49390986379458,10.216842936697693,10.384238243103027,238200
2000-01-28,10.216840704282125,10.257246993605804,9.93977383772532,9.974407196044922,24800
2000-01-31,9.928233366974535,10.049450874328613,9.928233366974535,10.049450874328613,21600
2000-02-01,10.136030488955209,10.413097381591797,10.136030488955209,10.413097381591797,259800
2000-02-02,10.4361886211804,10.447733077619757,10.343832969665527,10.343832969665527,10600
2000-02-03,10.447732042611765,10.447732042611765,10.355376400246136,10.384238243103027,52400
2000-02-04,10.476593497052129,10.476593497052129,10.343831561456014,10.366920471191406,46200
2000-02-07,10.29765812393206,10.29765812393206,10.14758014678955,10.14758014678955,41600
2000-02-08,10.228383969146762,10.441957025264403,10.228383969146762,10.378461837768555,411400
2000-02-09,10.413099591009217,10.413099591009217,10.187983397595117,10.205299377441406,57200
2000-02-10,10.22262054407285,10.22262054407285,10.078314082263267,10.112947463989258,20200
2000-02-11,10.176440574368547,10.176440574368547,9.887829120320028,9.968640327453613,66000
2000-02-14,9.962865640490836,10.08985465792467,9.962865640490836,10.020587921142578,5600
2000-02-15,10.032132873315922,10.04367733001709,9.882054936200722,10.04367733001709,15800
2000-02-16,9.974404841518858,9.974404841518858,9.65116024017334,9.65116024017334,36000
2000-02-17,9.720430498639939,9.720430498639939,9.327919053326687,9.374096870422363,134000
2000-02-18,9.32214738854891,9.356780750842153,9.172069485278188,9.235563278198242,15000
2000-02-22,9.362553743947474,9.37409819985863,9.154753537546666,9.25865364074707,141400
2000-02-23,9.351013500334263,9.351013500334263,9.177846583661406,9.22979736328125,686000
2000-02-24,9.154755201758647,9.154755201758647,8.825738853097604,8.935410499572754,217800
