Date,Open,High,Low,Close,Volume
2000-05-26,32.37243740736257,32.5057487487793,32.21690750904305,32.5057487487793,74800
2000-05-30,32.972320104006805,33.70553207397461,32.972320104006805,33.70553207397461,57600
2000-05-31,33.81663806833853,34.2610091336255,33.81663806833853,33.8277473449707,36000
2000-06-01,34.52207376655279,34.59428405761719,34.52207376655279,34.59428405761719,7000
2000-06-02,36.16069475809733,36.39398956298828,36.16069475809733,36.39398956298828,29400
2000-06-05,36.305133539087635,36.66063056272619,36.216259283178,36.26069641113281,48400
2000-06-06,36.8327959926383,37.260503018944014,36.505072427027436,36.61616516113281,151800
2000-06-07,36.393976218483665,36.66059875488281,36.06069804798473,36.66059875488281,131000
2000-06-08,37.06053964422511,37.06053964422511,36.57173156738281,36.57173156738281,91400
2000-06-09,36.927227140967524,37.216068267822266,36.905008592747926,37.216068267822266,41600
2000-06-12,37.327184038994005,37.327184038994005,36.08294457102753,36.1107177734375,85200
2000-06-13,36.02182248093523,36.57173156738281,35.68298960948773,36.57173156738281,168200
2000-06-14,36.871688449193556,36.871688449193556,36.39398956298828,36.39398956298828,43200
2000-06-15,36.17180812184404,36.43843078613281,35.82186587496501,36.43843078613281,26800
2000-06-16,36.5939496903972,36.616168239085965,36.23845291137695,36.23845291137695,30200
2000-06-19,36.43840178348231,37.14939498901367,36.2717627509359,37.14939498901367,59200
2000-06-20,37.20497162173493,37.44937573510554,37.06055100928866,37.393829345703125,47000
2000-06-21,37.08169165847571,37.6597036387637,37.08169165847571,37.59300994873047,66800
2000-06-22,37.704177782012195,37.704177782012195,36.459228515625,36.459228515625,139600
2000-06-23,36.814911394488085,36.814911394488085,35.92566232698837,36.21466827392578,235800
2000-06-26,36.359176340791365,36.659297943115234,36.192442117278105,36.659297943115234,93600
2000-06-27,36.71487745824451,37.03723030301868,36.0812873840332,36.0812873840332,112800
2000-06-28,36.23690923819175,37.126158544650444,36.23690923819175,36.99277114868164,170600
2000-06-29,36.814907367412864,36.881601040179916,36.30358920953213,36.41474533081055,212200
