Date,Open,High,Low,Close,Volume
2000-01-03,65.88600392698716,65.88600392698716,64.16476978184367,64.44868469238281,1278800
2000-01-04,63.7566444250358,64.14702744127594,62.328197479248054,62.32819747924805,1535700
2000-01-05,62.461306661484684,63.8099030553122,61.9112212903182,63.13560485839844,2007000
2000-01-06,63.259760832093164,64.26233488174626,63.13554811797685,63.454952239990234,2639500
2000-01-07,64.34218530943899,65.61980178552272,64.28895128960217,65.58431243896484,3767400
2000-01-10,66.32967109926817,66.32967109926817,65.54890450526929,65.8683090209961,762900
2000-01-11,65.3891137296915,66.29409196584191,65.30926270885469,65.38024139404297,1658700
2000-01-12,65.58430220723217,65.97468495846569,65.3891108316154,65.54881286621094,813300
2000-01-13,65.8771533410526,66.22317475254096,65.42466380295244,65.79730224609375,1192200
2000-01-14,66.70224128479653,66.71998596191406,65.93922016874274,66.71998596191406,1935500
2000-01-18,66.1166924897188,66.36511806536456,65.58435197047791,65.70856475830078,656500
2000-01-19,65.6553013638073,65.7528970820508,65.06972705434632,65.61981201171875,1003400
2000-01-20,65.83273307883096,65.85047775081986,63.96954251999612,64.58173370361328,887000
2000-01-21,64.88185959496326,64.88185959496326,63.81647602197536,64.10057830810547,783200
2000-01-24,64.3491044477983,64.56218095259233,61.96975014426492,62.50244140625,2066100
2000-01-25,62.83985459558081,62.99966208113047,61.792227745866406,62.69780349731445,1728200
2000-01-26,62.62683153165955,63.283818423259035,62.57356232423256,62.768882751464844,1001400
2000-01-27,63.14176720345374,63.4169914418265,62.0408702499627,62.768882751464844,853900
2000-01-28,62.41370386185256,62.53799857793591,60.87777629882262,61.02870559692383,1253300
2000-01-31,60.877731699921775,62.28936351270981,60.79782801240547,62.21833801269531,996600
2000-02-01,62.25383492413308,62.91082063211737,61.95197662587003,62.6622314453125,786500
2000-02-02,62.71556118261441,63.17722726153513,62.30716426664608,62.324920654296875,618100
2000-02-03,62.857577940996954,62.875334318946386,61.49033683889052,62.78655242919922,863300
2000-02-04,62.751106735785626,63.05296548352426,62.12963284338254,62.36046600341797,474000
2000-02-07,62.02308471065828,62.20064865199999,61.57917485730401,61.79225158691406,718900
2000-02-08,62.44917228005149,62.69776153564453,62.00526289506392,62.11180114746094,993100
2000-02-09,62.04080681464923,62.14734512057021,60.67356522199669,60.744590759277344,819900
2000-02-10,60.94880375349633,61.13524583344148,60.23854821084816,60.797874450683594,1263500
2000-02-11,60.549247892279375,60.549247892279375,58.880148390263464,59.37732696533203,2148400
2000-02-14,59.66146206968769,59.998833432581755,59.412872644397325,59.94556427001953,1300800
2000-02-15,59.99883985158799,61.295056279278405,59.67034664731028,61.04646682739258,1360000
2000-02-16,60.72679791166032,61.1884636267782,60.08756845995863,60.12308120727539,725800
2000-02-17,60.67357926975959,60.71797024083785,59.46614485643104,59.53717041015625,1164100
2000-02-18,59.735020868352684,59.735020868352684,58.02830598639975,58.1705322265625,1526700
2000-02-22,58.52612664590853,58.8639141326255,57.459429319433895,58.490570068359375,1518800
2000-02-23,58.57943266703039,58.88166342737622,57.81496662615564,58.1705322265625,1558900
2000-02-24,58.34830641746521,58.41941952705383,56.64159178733826,58.028297424316406,4518700
2000-02-25,57.22828881137342,57.72608069913933,55.85936112001718,56.07270050048828,3316900
2000-02-28,56.428259602090016,57.81496541461775,55.894911212656275,56.970497131347656,3068300
2000-02-29,57.56609095412034,58.09943954233023,57.139412083552436,57.7794303894043,1205000
2000-03-01,57.90378310026425,58.47268732476792,57.281544104713355,57.81489181518555,1136200
2000-03-02,57.726038873598625,58.17049559421457,57.45936484122906,57.850486755371094,576000
2000-03-03,58.79273251649418,59.47719583729401,58.59717156769423,59.09496307373047,1678200
2000-03-06,59.05943057855703,59.15721109275994,57.53938803958453,57.8682861328125,1220500
2000-03-07,57.72607855772486,57.7616351198177,55.486015145875974,55.752689361572266,3745500
2000-03-08,56.17932967631184,56.534895054010015,55.27263796318149,56.019325256347656,2618900
2000-03-09,56.23269545907562,57.13938767166268,55.361559803844926,57.07716369628906,1715100
2000-03-10,56.83713202467521,57.494928047481906,56.303783898075196,56.641571044921875,1352600
2000-03-13,55.09486543040354,56.99714055175016,55.09486543040354,56.67713165283203,1506500
2000-03-14,57.06824312055728,57.28158234717618,55.752651223074025,56.019325256347656,854300
2000-03-15,56.10817914167453,58.01934177086655,55.557053174186606,57.81489181518555,2040200
2000-03-16,58.34830378397605,60.801705954051826,58.259412401002294,60.74837112426758,4857700
2000-03-17,60.39326288337842,61.37251685112188,60.2063143986274,60.464481353759766,3710500
2000-03-20,60.55351119490658,61.15886826065983,60.33095345014435,60.8561897277832,1812000
2000-03-21,60.713735298602444,62.209322912996164,60.35764300946108,62.17371368408203,2310300
2000-03-22,62.19157975422323,62.244993650376294,61.42598057602924,61.8621940612793,2434800
2000-03-23,61.74641088908381,63.526872564086226,61.67519242208371,63.31321716308594,1894400
2000-03-24,62.974929444835475,64.07881568333697,62.83249251083529,63.31321716308594,1903400
2000-03-27,63.437840526322454,63.7583235825879,62.49419597176306,62.56541442871094,1431300
2000-03-28,62.17374039132254,63.23311540658133,62.17374039132254,62.31617736816406,1575100
2000-03-29,62.58322213088955,63.36662519597039,62.06688829254082,63.09955596923828,1426600
2000-03-30,62.601065614560596,63.526906175413025,62.031317577112944,62.70789337158203,3573300
2000-03-31,63.12630795098113,63.384475054433175,62.138151106733645,62.351806640625,1103400
